scope,first_design_id,first_partition,second_design_id,second_partition,normalized_distance
stage_a_to_original,SA-D021,validation,D046,,0.97527772588080952
stage_a_to_original,SA-D021,validation,D047,,1.278880444867899
stage_a_to_original,SA-D021,validation,D048,,1.1576222206649653
stage_a_to_original,SA-D021,validation,D049,,1.2052904142264431
stage_a_to_original,SA-D021,validation,D050,,1.1459045097293259
stage_a_to_original,SA-D021,validation,D051,,1.3236330660726314
stage_a_to_original,SA-D021,validation,D052,,1.0020539896107965
stage_a_to_original,SA-D021,validation,D053,,1.1060500531314112
stage_a_to_original,SA-D021,validation,D054,,0.77544103175789203
stage_a_to_original,SA-D021,validation,D055,,1.3824400032062438
stage_a_to_original,SA-D021,validation,D056,,1.3386773789929285
stage_a_to_original,SA-D021,validation,D057,,1.6401828463638588
stage_a_to_original,SA-D021,validation,D058,,1.4543126504742252
stage_a_to_original,SA-D021,validation,D059,,1.0491309838646643
stage_a_to_original,SA-D021,validation,D060,,0.9181373110422647
stage_a_to_original,SA-D021,validation,D061,,0.80547166096109657
stage_a_to_original,SA-D021,validation,D062,,1.1805047247068843
stage_a_to_original,SA-D021,validation,D063,,0.52789637809533996
stage_a_to_original,SA-D021,validation,D064,,1.2432962939529926
stage_a_to_original,SA-D021,validation,D065,,1.3841464148906877
stage_a_to_original,SA-D021,validation,D066,,1.1998865786455322
stage_a_to_original,SA-D021,validation,D067,,0.98430798850240986
stage_a_to_original,SA-D021,validation,D068,,1.021684992313574
stage_a_to_original,SA-D021,validation,D069,,1.4668621341279389
stage_a_to_original,SA-D021,validation,D070,,0.96863400886940099
stage_a_to_original,SA-D021,validation,D071,,1.5064546714423237
stage_a_to_original,SA-D021,validation,D072,,1.2556415274729231
stage_a_to_original,SA-D021,validation,D073,,1.3175537709719007
stage_a_to_original,SA-D021,validation,D074,,1.1804059626848371
stage_a_to_original,SA-D021,validation,D075,,1.1071130641595992
stage_a_to_original,SA-D021,validation,D076,,1.0322023220467578
stage_a_to_original,SA-D021,validation,D077,,1.3118570437978454
stage_a_to_original,SA-D021,validation,D078,,0.92153737611349884
stage_a_to_original,SA-D021,validation,D079,,1.0727889289624546
stage_a_to_original,SA-D021,validation,D080,,1.1396231294318124
stage_a_to_original,SA-D021,validation,D081,,1.1236570513770388
stage_a_to_original,SA-D021,validation,D082,,1.1768717161204083
stage_a_to_original,SA-D021,validation,D083,,1.1295036156497917
stage_a_to_original,SA-D021,validation,D084,,0.95083668415015155
stage_a_to_original,SA-D021,validation,D085,,1.2975478827210198
stage_a_to_original,SA-D021,validation,D086,,1.2321813848701981
stage_a_to_original,SA-D021,validation,D087,,1.7199586380931797
stage_a_to_original,SA-D021,validation,D088,,1.4629597577890312
stage_a_to_original,SA-D021,validation,D089,,1.1781502460319024
stage_a_to_original,SA-D021,validation,D090,,1.2773244048322834
stage_a_to_original,SA-D021,validation,D091,,0.8147162872893976
stage_a_to_original,SA-D021,validation,D092,,0.99477071480447377
stage_a_to_original,SA-D021,validation,D093,,0.89818457964698584
stage_a_to_original,SA-D021,validation,D094,,1.094805574957989
stage_a_to_original,SA-D021,validation,D095,,1.0383245335510896
stage_a_to_original,SA-D021,validation,D096,,1.1456125916005502
stage_a_to_original,SA-D021,validation,D097,,1.0862166450803097
stage_a_to_original,SA-D021,validation,D098,,1.4595920106197806
stage_a_to_original,SA-D021,validation,D099,,1.0551092189791382
stage_a_to_original,SA-D022,sealed_holdout,D000,,0.86561825100426748
stage_a_to_original,SA-D022,sealed_holdout,D001,,0.21902501159171756
stage_a_to_original,SA-D022,sealed_holdout,D002,,0.92763651957057403
stage_a_to_original,SA-D022,sealed_holdout,D003,,1.7093416853439634
stage_a_to_original,SA-D022,sealed_holdout,D004,,2.0523524754146583
stage_a_to_original,SA-D022,sealed_holdout,D005,,0.41182795601199046
stage_a_to_original,SA-D022,sealed_holdout,D006,,0.72316314527296177
stage_a_to_original,SA-D022,sealed_holdout,D007,,0.88268790081247428
stage_a_to_original,SA-D022,sealed_holdout,D008,,0.41491593163565127
stage_a_to_original,SA-D022,sealed_holdout,D009,,0.64082784580694174
stage_a_to_original,SA-D022,sealed_holdout,D010,,0.62817687528649313
stage_a_to_original,SA-D022,sealed_holdout,D011,,0.75529280597979986
stage_a_to_original,SA-D022,sealed_holdout,D012,,0.74437191672847414
stage_a_to_original,SA-D022,sealed_holdout,D013,,0.64962120586819716
stage_a_to_original,SA-D022,sealed_holdout,D014,,0.54675102872416403
stage_a_to_original,SA-D022,sealed_holdout,D015,,0.6397735599765646
stage_a_to_original,SA-D022,sealed_holdout,D016,,0.88025138634973299
stage_a_to_original,SA-D022,sealed_holdout,D017,,0.69730083996318371
stage_a_to_original,SA-D022,sealed_holdout,D018,,0.43234908634318053
stage_a_to_original,SA-D022,sealed_holdout,D019,,0.91731554809110916
stage_a_to_original,SA-D022,sealed_holdout,D020,,0.92787976951652096
stage_a_to_original,SA-D022,sealed_holdout,D021,,0.61495262059888411
stage_a_to_original,SA-D022,sealed_holdout,D022,,0.29003867237244574
stage_a_to_original,SA-D022,sealed_holdout,D023,,0.46398293339596858
stage_a_to_original,SA-D022,sealed_holdout,D024,,0.73067499567736904
stage_a_to_original,SA-D022,sealed_holdout,D025,,0.92775179129758711
stage_a_to_original,SA-D022,sealed_holdout,D026,,0.59833499010460434
stage_a_to_original,SA-D022,sealed_holdout,D027,,0.79799321812511936
stage_a_to_original,SA-D022,sealed_holdout,D028,,0.3819899161685803
stage_a_to_original,SA-D022,sealed_holdout,D029,,0.42211800675038824
stage_a_to_original,SA-D022,sealed_holdout,D030,,0.8790142557861943
stage_a_to_original,SA-D022,sealed_holdout,D031,,0.5605307684761196
stage_a_to_original,SA-D022,sealed_holdout,D032,,0.55674369217097663
stage_a_to_original,SA-D022,sealed_holdout,D033,,0.72193997577378555
stage_a_to_original,SA-D022,sealed_holdout,D034,,0.65090236280009428
stage_a_to_original,SA-D022,sealed_holdout,D035,,0.68443576704016718
stage_a_to_original,SA-D022,sealed_holdout,D036,,0.64906759086134846
stage_a_to_original,SA-D022,sealed_holdout,D037,,0.44013118130331835
stage_a_to_original,SA-D022,sealed_holdout,D038,,0.45865313825284459
stage_a_to_original,SA-D022,sealed_holdout,D039,,0.74716393083069088
stage_a_to_original,SA-D022,sealed_holdout,D040,,1.221601252764497
stage_a_to_original,SA-D022,sealed_holdout,D041,,0.95227963452202291
stage_a_to_original,SA-D022,sealed_holdout,D042,,1.5829694394779195
stage_a_to_original,SA-D022,sealed_holdout,D043,,1.4683305771566586
stage_a_to_original,SA-D022,sealed_holdout,D044,,0.90524184638665006
stage_a_to_original,SA-D022,sealed_holdout,D045,,1.6838835078654768
stage_a_to_original,SA-D022,sealed_holdout,D046,,0.90812945694463609
stage_a_to_original,SA-D022,sealed_holdout,D047,,1.4461103432422784
stage_a_to_original,SA-D022,sealed_holdout,D048,,1.5143558754368101
stage_a_to_original,SA-D022,sealed_holdout,D049,,1.4960973573335183
stage_a_to_original,SA-D022,sealed_holdout,D050,,1.3956069707273668
stage_a_to_original,SA-D022,sealed_holdout,D051,,1.1488509127174251
stage_a_to_original,SA-D022,sealed_holdout,D052,,1.1025199711147817
stage_a_to_original,SA-D022,sealed_holdout,D053,,1.4023963165807236
stage_a_to_original,SA-D022,sealed_holdout,D054,,1.1608967235347634
stage_a_to_original,SA-D022,sealed_holdout,D055,,1.4359709287036246
stage_a_to_original,SA-D022,sealed_holdout,D056,,1.185979083644056
stage_a_to_original,SA-D022,sealed_holdout,D057,,1.4935689846114226
stage_a_to_original,SA-D022,sealed_holdout,D058,,1.740295520754144
stage_a_to_original,SA-D022,sealed_holdout,D059,,1.0088175295587316
stage_a_to_original,SA-D022,sealed_holdout,D060,,0.87233240731619099
stage_a_to_original,SA-D022,sealed_holdout,D061,,0.8688147959786845
stage_a_to_original,SA-D022,sealed_holdout,D062,,1.2006534264273494
stage_a_to_original,SA-D022,sealed_holdout,D063,,0.78811346578502428
stage_a_to_original,SA-D022,sealed_holdout,D064,,1.4860560519973309
stage_a_to_original,SA-D022,sealed_holdout,D065,,1.2044090074379072
stage_a_to_original,SA-D022,sealed_holdout,D066,,1.2275481485504085
stage_a_to_original,SA-D022,sealed_holdout,D067,,1.0730428072327123
stage_a_to_original,SA-D022,sealed_holdout,D068,,0.88614355971650627
stage_a_to_original,SA-D022,sealed_holdout,D069,,1.4691346027219354
stage_a_to_original,SA-D022,sealed_holdout,D070,,0.805235251396339
stage_a_to_original,SA-D022,sealed_holdout,D071,,1.4726075045401865
stage_a_to_original,SA-D022,sealed_holdout,D072,,1.2153095703823411
stage_a_to_original,SA-D022,sealed_holdout,D073,,1.3201148457513723
stage_a_to_original,SA-D022,sealed_holdout,D074,,1.5037816952344005
stage_a_to_original,SA-D022,sealed_holdout,D075,,1.2927496937083052
stage_a_to_original,SA-D022,sealed_holdout,D076,,0.87425153606283401
stage_a_to_original,SA-D022,sealed_holdout,D077,,1.6094989123387502
stage_a_to_original,SA-D022,sealed_holdout,D078,,0.85040863469005268
stage_a_to_original,SA-D022,sealed_holdout,D079,,1.1611341153473742
stage_a_to_original,SA-D022,sealed_holdout,D080,,1.2292984107064295
stage_a_to_original,SA-D022,sealed_holdout,D081,,1.3761240998303723
stage_a_to_original,SA-D022,sealed_holdout,D082,,1.3351556570452705
stage_a_to_original,SA-D022,sealed_holdout,D083,,1.0501312532111327
stage_a_to_original,SA-D022,sealed_holdout,D084,,1.0184275395658395
stage_a_to_original,SA-D022,sealed_holdout,D085,,1.3433866594213337
stage_a_to_original,SA-D022,sealed_holdout,D086,,1.5008618217140393
stage_a_to_original,SA-D022,sealed_holdout,D087,,1.9466007608407616
stage_a_to_original,SA-D022,sealed_holdout,D088,,1.3793291257678357
stage_a_to_original,SA-D022,sealed_holdout,D089,,1.4782913813118963
stage_a_to_original,SA-D022,sealed_holdout,D090,,1.4909485538381264
stage_a_to_original,SA-D022,sealed_holdout,D091,,0.99891809725420122
stage_a_to_original,SA-D022,sealed_holdout,D092,,1.1275788228978438
stage_a_to_original,SA-D022,sealed_holdout,D093,,1.1229840513783822
stage_a_to_original,SA-D022,sealed_holdout,D094,,0.99889065126216314
stage_a_to_original,SA-D022,sealed_holdout,D095,,1.3942350309182638
stage_a_to_original,SA-D022,sealed_holdout,D096,,1.5192491399732224
stage_a_to_original,SA-D022,sealed_holdout,D097,,1.3304660075977912
stage_a_to_original,SA-D022,sealed_holdout,D098,,1.4866501769866023
stage_a_to_original,SA-D022,sealed_holdout,D099,,1.1794098853052053
stage_a_to_original,SA-D023,sealed_holdout,D000,,1.3263734890918719
stage_a_to_original,SA-D023,sealed_holdout,D001,,0.82900520860715832
stage_a_to_original,SA-D023,sealed_holdout,D002,,0.3607721214339969
stage_a_to_original,SA-D023,sealed_holdout,D003,,1.0313383995987837
stage_a_to_original,SA-D023,sealed_holdout,D004,,1.4258015762841092
stage_a_to_original,SA-D023,sealed_holdout,D005,,0.6090283320516835
stage_a_to_original,SA-D023,sealed_holdout,D006,,0.67655274470736493
stage_a_to_original,SA-D023,sealed_holdout,D007,,0.48769607553134331
stage_a_to_original,SA-D023,sealed_holdout,D008,,0.70352268599716938
stage_a_to_original,SA-D023,sealed_holdout,D009,,0.47528676676154019
stage_a_to_original,SA-D023,sealed_holdout,D010,,0.36812242086165731
stage_a_to_original,SA-D023,sealed_holdout,D011,,0.65380630199564693
stage_a_to_original,SA-D023,sealed_holdout,D012,,0.43388006395536999
stage_a_to_original,SA-D023,sealed_holdout,D013,,0.27514312786222805
stage_a_to_original,SA-D023,sealed_holdout,D014,,0.47597411902448994
stage_a_to_original,SA-D023,sealed_holdout,D015,,0.4970961678413876
stage_a_to_original,SA-D023,sealed_holdout,D016,,0.47190993718379654
stage_a_to_original,SA-D023,sealed_holdout,D017,,0.72421595341322043
stage_a_to_original,SA-D023,sealed_holdout,D018,,0.68207567943459246
stage_a_to_original,SA-D023,sealed_holdout,D019,,0.47982823580857342
stage_a_to_original,SA-D023,sealed_holdout,D020,,0.42888271210808654
stage_a_to_original,SA-D023,sealed_holdout,D021,,0.40132819456807395
stage_a_to_original,SA-D023,sealed_holdout,D022,,0.6877357777230686
stage_a_to_original,SA-D023,sealed_holdout,D023,,0.70473024415241736
stage_a_to_original,SA-D023,sealed_holdout,D024,,0.63780765184000787
stage_a_to_original,SA-D023,sealed_holdout,D025,,0.42073925315236432
stage_a_to_original,SA-D023,sealed_holdout,D026,,0.46045877542925429
stage_a_to_original,SA-D023,sealed_holdout,D027,,0.68805107540916988
stage_a_to_original,SA-D023,sealed_holdout,D028,,0.64662828494636215
stage_a_to_original,SA-D023,sealed_holdout,D029,,0.53942702502411188
stage_a_to_original,SA-D023,sealed_holdout,D030,,0.43848121214360447
stage_a_to_original,SA-D023,sealed_holdout,D031,,0.56550582879608569
stage_a_to_original,SA-D023,sealed_holdout,D032,,0.6262677285803081
stage_a_to_original,SA-D023,sealed_holdout,D033,,0.64444107633494896
stage_a_to_original,SA-D023,sealed_holdout,D034,,0.51471014582095165
stage_a_to_original,SA-D023,sealed_holdout,D035,,0.31213606690405477
stage_a_to_original,SA-D023,sealed_holdout,D036,,0.28658723794693092
stage_a_to_original,SA-D023,sealed_holdout,D037,,0.60543357516369001
stage_a_to_original,SA-D023,sealed_holdout,D038,,0.69636950718509749
stage_a_to_original,SA-D023,sealed_holdout,D039,,0.4364793858362454
stage_a_to_original,SA-D023,sealed_holdout,D040,,0.66142843037143773
stage_a_to_original,SA-D023,sealed_holdout,D041,,0.9377704431041386
stage_a_to_original,SA-D023,sealed_holdout,D042,,1.1645771417173609
stage_a_to_original,SA-D023,sealed_holdout,D043,,1.0403481952442424
stage_a_to_original,SA-D023,sealed_holdout,D044,,0.92772141079893933
stage_a_to_original,SA-D023,sealed_holdout,D045,,1.4548625537235695
stage_a_to_original,SA-D023,sealed_holdout,D046,,0.74899051733994215
stage_a_to_original,SA-D023,sealed_holdout,D047,,0.97261296991025425
stage_a_to_original,SA-D023,sealed_holdout,D048,,0.93102574061377374
stage_a_to_original,SA-D023,sealed_holdout,D049,,1.0416813782412335
stage_a_to_original,SA-D023,sealed_holdout,D050,,1.095663711725291
stage_a_to_original,SA-D023,sealed_holdout,D051,,1.1852872201349562
stage_a_to_original,SA-D023,sealed_holdout,D052,,0.8254625295207445
stage_a_to_original,SA-D023,sealed_holdout,D053,,1.0615575319919321
stage_a_to_original,SA-D023,sealed_holdout,D054,,0.85953167588521873
stage_a_to_original,SA-D023,sealed_holdout,D055,,1.1480385216519482
stage_a_to_original,SA-D023,sealed_holdout,D056,,1.2937744246297951
stage_a_to_original,SA-D023,sealed_holdout,D057,,1.4874647804835885
stage_a_to_original,SA-D023,sealed_holdout,D058,,1.2277620288004416
stage_a_to_original,SA-D023,sealed_holdout,D059,,1.05731874385946
stage_a_to_original,SA-D023,sealed_holdout,D060,,0.90511089217733531
stage_a_to_original,SA-D023,sealed_holdout,D061,,0.97350290979491449
stage_a_to_original,SA-D023,sealed_holdout,D062,,1.2080021314786193
stage_a_to_original,SA-D023,sealed_holdout,D063,,0.45898819996280399
stage_a_to_original,SA-D023,sealed_holdout,D064,,1.1971985783266368
stage_a_to_original,SA-D023,sealed_holdout,D065,,1.3610918428013388
stage_a_to_original,SA-D023,sealed_holdout,D066,,1.2882096787131121
stage_a_to_original,SA-D023,sealed_holdout,D067,,0.9452938074454118
stage_a_to_original,SA-D023,sealed_holdout,D068,,0.88139556641758854
stage_a_to_original,SA-D023,sealed_holdout,D069,,1.1820225422329413
stage_a_to_original,SA-D023,sealed_holdout,D070,,1.0099065443548507
stage_a_to_original,SA-D023,sealed_holdout,D071,,1.2879102605132218
stage_a_to_original,SA-D023,sealed_holdout,D072,,1.1757154061831825
stage_a_to_original,SA-D023,sealed_holdout,D073,,1.0347731769776702
stage_a_to_original,SA-D023,sealed_holdout,D074,,0.96397831738471151
stage_a_to_original,SA-D023,sealed_holdout,D075,,0.83868933309821381
stage_a_to_original,SA-D023,sealed_holdout,D076,,0.9559145202170547
stage_a_to_original,SA-D023,sealed_holdout,D077,,1.0727536226664585
stage_a_to_original,SA-D023,sealed_holdout,D078,,0.92039755317322125
stage_a_to_original,SA-D023,sealed_holdout,D079,,1.108137691465751
stage_a_to_original,SA-D023,sealed_holdout,D080,,1.1180019895449547
stage_a_to_original,SA-D023,sealed_holdout,D081,,1.2222127519934394
stage_a_to_original,SA-D023,sealed_holdout,D082,,0.84630650400822427
stage_a_to_original,SA-D023,sealed_holdout,D083,,1.0368838814272145
stage_a_to_original,SA-D023,sealed_holdout,D084,,0.89849849867361775
stage_a_to_original,SA-D023,sealed_holdout,D085,,1.1756080673798737
stage_a_to_original,SA-D023,sealed_holdout,D086,,1.2665508296059604
stage_a_to_original,SA-D023,sealed_holdout,D087,,1.4922695960622674
stage_a_to_original,SA-D023,sealed_holdout,D088,,1.3003236090952106
stage_a_to_original,SA-D023,sealed_holdout,D089,,1.2121605742531769
stage_a_to_original,SA-D023,sealed_holdout,D090,,1.1083442968226971
stage_a_to_original,SA-D023,sealed_holdout,D091,,0.80828274388331445
stage_a_to_original,SA-D023,sealed_holdout,D092,,0.77722453677088188
stage_a_to_original,SA-D023,sealed_holdout,D093,,0.76423509215275898
stage_a_to_original,SA-D023,sealed_holdout,D094,,1.0758020208920864
stage_a_to_original,SA-D023,sealed_holdout,D095,,0.93430992614477359
stage_a_to_original,SA-D023,sealed_holdout,D096,,0.94860129353573475
stage_a_to_original,SA-D023,sealed_holdout,D097,,1.2040323407592617
stage_a_to_original,SA-D023,sealed_holdout,D098,,1.2763206418807009
stage_a_to_original,SA-D023,sealed_holdout,D099,,0.86081786290171014
stage_a_to_original,SA-D024,development,D000,,2.6637181903980105
stage_a_to_original,SA-D024,development,D001,,2.160277355194602
stage_a_to_original,SA-D024,development,D002,,1.2735467581420801
stage_a_to_original,SA-D024,development,D003,,0.61243501589143612
stage_a_to_original,SA-D024,development,D004,,0.063829787234042548
stage_a_to_original,SA-D024,development,D005,,1.82791649684956
stage_a_to_original,SA-D024,development,D006,,1.730904202748468
stage_a_to_original,SA-D024,development,D007,,1.5011936907722336
stage_a_to_original,SA-D024,development,D008,,2.0009128855484333
stage_a_to_original,SA-D024,development,D009,,1.7797700718014864
stage_a_to_original,SA-D024,development,D010,,1.6511259154150741
stage_a_to_original,SA-D024,development,D011,,1.6772401763059186
stage_a_to_original,SA-D024,development,D012,,1.7004920489835187
stage_a_to_original,SA-D024,development,D013,,1.5811367126499221
stage_a_to_original,SA-D024,development,D014,,1.8219623954475275
stage_a_to_original,SA-D024,development,D015,,1.8253855696056593
stage_a_to_original,SA-D024,development,D016,,1.533699336999458
stage_a_to_original,SA-D024,development,D017,,1.747072018924595
stage_a_to_original,SA-D024,development,D018,,1.8983530306239857
stage_a_to_original,SA-D024,development,D019,,1.5538116313007873
stage_a_to_original,SA-D024,development,D020,,1.439361374592431
stage_a_to_original,SA-D024,development,D021,,1.6905502875235461
stage_a_to_original,SA-D024,development,D022,,2.0045284121566809
stage_a_to_original,SA-D024,development,D023,,1.9476752060587159
stage_a_to_original,SA-D024,development,D024,,1.6394980437584175
stage_a_to_original,SA-D024,development,D025,,1.4709467071311271
stage_a_to_original,SA-D024,development,D026,,1.7888614308639856
stage_a_to_original,SA-D024,development,D027,,1.7376735461244155
stage_a_to_original,SA-D024,development,D028,,1.8942039322553779
stage_a_to_original,SA-D024,development,D029,,1.7880443504780894
stage_a_to_original,SA-D024,development,D030,,1.475680786504588
stage_a_to_original,SA-D024,development,D031,,1.7919399704831536
stage_a_to_original,SA-D024,development,D032,,1.8691409553945515
stage_a_to_original,SA-D024,development,D033,,1.7023475977361406
stage_a_to_original,SA-D024,development,D034,,1.7898385314630096
stage_a_to_original,SA-D024,development,D035,,1.5611603462644743
stage_a_to_original,SA-D024,development,D036,,1.5947088078801841
stage_a_to_original,SA-D024,development,D037,,1.8796750605528909
stage_a_to_original,SA-D024,development,D038,,1.9768130370627965
stage_a_to_original,SA-D024,development,D039,,1.7076827917821757
stage_a_to_original,SA-D024,development,D040,,1.5078830042571425
stage_a_to_original,SA-D024,development,D041,,1.608972104963712
stage_a_to_original,SA-D024,development,D042,,1.5821764854880755
stage_a_to_original,SA-D024,development,D043,,1.2745409300541874
stage_a_to_original,SA-D024,development,D044,,2.014702624240948
stage_a_to_original,SA-D024,development,D045,,1.5454811695778101
stage_a_to_original,SA-D024,development,D046,,1.6769356525443655
stage_a_to_original,SA-D024,development,D047,,1.2256755090204761
stage_a_to_original,SA-D024,development,D048,,1.0993379068809288
stage_a_to_original,SA-D024,development,D049,,1.5621552128466034
stage_a_to_original,SA-D024,development,D050,,1.6447044878079395
stage_a_to_original,SA-D024,development,D051,,2.1443362040041278
stage_a_to_original,SA-D024,development,D052,,1.4905503889612801
stage_a_to_original,SA-D024,development,D053,,1.7777348375900399
stage_a_to_original,SA-D024,development,D054,,1.6571354558825659
stage_a_to_original,SA-D024,development,D055,,1.6671579547925006
stage_a_to_original,SA-D024,development,D056,,2.0859915349765563
stage_a_to_original,SA-D024,development,D057,,2.252996743888604
stage_a_to_original,SA-D024,development,D058,,1.3433374326218086
stage_a_to_original,SA-D024,development,D059,,1.9548494837417172
stage_a_to_original,SA-D024,development,D060,,1.836164680761678
stage_a_to_original,SA-D024,development,D061,,2.1005360484448317
stage_a_to_original,SA-D024,development,D062,,1.6238489581496733
stage_a_to_original,SA-D024,development,D063,,1.6949145477116005
stage_a_to_original,SA-D024,development,D064,,1.8429345206747061
stage_a_to_original,SA-D024,development,D065,,2.2931309573333176
stage_a_to_original,SA-D024,development,D066,,2.1294974254575179
stage_a_to_original,SA-D024,development,D067,,1.7408866555095943
stage_a_to_original,SA-D024,development,D068,,1.8367274892875189
stage_a_to_original,SA-D024,development,D069,,1.4358382582763636
stage_a_to_original,SA-D024,development,D070,,1.9495730521426269
stage_a_to_original,SA-D024,development,D071,,1.5781454323377668
stage_a_to_original,SA-D024,development,D072,,1.8276442428548421
stage_a_to_original,SA-D024,development,D073,,1.2517269366534538
stage_a_to_original,SA-D024,development,D074,,1.2256630498507075
stage_a_to_original,SA-D024,development,D075,,1.3033086682850186
stage_a_to_original,SA-D024,development,D076,,1.7757526931370287
stage_a_to_original,SA-D024,development,D077,,1.1724396352646651
stage_a_to_original,SA-D024,development,D078,,1.8906996220986636
stage_a_to_original,SA-D024,development,D079,,2.0112920600897333
stage_a_to_original,SA-D024,development,D080,,1.5983235251159817
stage_a_to_original,SA-D024,development,D081,,1.8566995131151651
stage_a_to_original,SA-D024,development,D082,,1.1196647904301045
stage_a_to_original,SA-D024,development,D083,,1.8397389968569697
stage_a_to_original,SA-D024,development,D084,,1.6818271733302785
stage_a_to_original,SA-D024,development,D085,,1.8898651047937696
stage_a_to_original,SA-D024,development,D086,,1.8286968835819921
stage_a_to_original,SA-D024,development,D087,,1.3701655437341009
stage_a_to_original,SA-D024,development,D088,,1.7925090004932924
stage_a_to_original,SA-D024,development,D089,,1.7126312267779813
stage_a_to_original,SA-D024,development,D090,,1.7406965579649392
stage_a_to_original,SA-D024,development,D091,,1.5789131562228236
stage_a_to_original,SA-D024,development,D092,,1.6440895315067543
stage_a_to_original,SA-D024,development,D093,,1.5890183174244117
stage_a_to_original,SA-D024,development,D094,,1.9453333381327025
stage_a_to_original,SA-D024,development,D095,,1.1688873131016044
stage_a_to_original,SA-D024,development,D096,,1.0120747910033363
stage_a_to_original,SA-D024,development,D097,,1.9380327182923665
stage_a_to_original,SA-D024,development,D098,,1.9124026401297145
stage_a_to_original,SA-D024,development,D099,,1.6243677719453409
stage_a_to_original,SA-D025,development,D000,,1.8756264073210454
stage_a_to_original,SA-D025,development,D001,,1.3535873558564513
stage_a_to_original,SA-D025,development,D002,,0.58047909645303453
stage_a_to_original,SA-D025,development,D003,,0.63173975333189381
stage_a_to_original,SA-D025,development,D004,,0.8760512910350382
stage_a_to_original,SA-D025,development,D005,,1.0256568729904527
stage_a_to_original,SA-D025,development,D006,,0.94424776445130065
stage_a_to_original,SA-D025,development,D007,,0.80406621759256414
stage_a_to_original,SA-D025,development,D008,,1.1955008803552232
stage_a_to_original,SA-D025,development,D009,,1.0704637017697012
stage_a_to_original,SA-D025,development,D010,,0.92493475125483759
stage_a_to_original,SA-D025,development,D011,,0.91080151987723112
stage_a_to_original,SA-D025,development,D012,,0.98458834857297139
stage_a_to_original,SA-D025,development,D013,,0.84823346723332627
stage_a_to_original,SA-D025,development,D014,,1.0994677456830517
stage_a_to_original,SA-D025,development,D015,,1.1089768537974909
stage_a_to_original,SA-D025,development,D016,,0.83644161962278374
stage_a_to_original,SA-D025,development,D017,,0.95397650472715789
stage_a_to_original,SA-D025,development,D018,,1.099420206313773
stage_a_to_original,SA-D025,development,D019,,0.8779585657306952
stage_a_to_original,SA-D025,development,D020,,0.76738509940186728
stage_a_to_original,SA-D025,development,D021,,0.98351505209464241
stage_a_to_original,SA-D025,development,D022,,1.2168252441254159
stage_a_to_original,SA-D025,development,D023,,1.1443786650942533
stage_a_to_original,SA-D025,development,D024,,0.85958417327317338
stage_a_to_original,SA-D025,development,D025,,0.7709570670581255
stage_a_to_original,SA-D025,development,D026,,1.0643897286558288
stage_a_to_original,SA-D025,development,D027,,0.96127078803031696
stage_a_to_original,SA-D025,development,D028,,1.0822374552436127
stage_a_to_original,SA-D025,development,D029,,0.95896828210990681
stage_a_to_original,SA-D025,development,D030,,0.78447439901351823
stage_a_to_original,SA-D025,development,D031,,0.9977579118237343
stage_a_to_original,SA-D025,development,D032,,1.056132217627924
stage_a_to_original,SA-D025,development,D033,,0.90028678505831394
stage_a_to_original,SA-D025,development,D034,,1.0735906930713954
stage_a_to_original,SA-D025,development,D035,,0.86856609276695029
stage_a_to_original,SA-D025,development,D036,,0.85372562566354027
stage_a_to_original,SA-D025,development,D037,,1.0801524954250112
stage_a_to_original,SA-D025,development,D038,,1.1666355850013614
stage_a_to_original,SA-D025,development,D039,,0.98537192910536631
stage_a_to_original,SA-D025,development,D040,,1.019404997904612
stage_a_to_original,SA-D025,development,D041,,0.9155697066771552
stage_a_to_original,SA-D025,development,D042,,1.2960877230851173
stage_a_to_original,SA-D025,development,D043,,0.99231575577371289
stage_a_to_original,SA-D025,development,D044,,1.3154218339625439
stage_a_to_original,SA-D025,development,D045,,1.1839354664258916
stage_a_to_original,SA-D025,development,D046,,0.92301797568282296
stage_a_to_original,SA-D025,development,D047,,0.89831245677075089
stage_a_to_original,SA-D025,development,D048,,0.80636391068891933
stage_a_to_original,SA-D025,development,D049,,1.1882776511227093
stage_a_to_original,SA-D025,development,D050,,1.2325330434314832
stage_a_to_original,SA-D025,development,D051,,1.4515912265288826
stage_a_to_original,SA-D025,development,D052,,0.85766031892584749
stage_a_to_original,SA-D025,development,D053,,1.3051595288657001
stage_a_to_original,SA-D025,development,D054,,1.1808440503307303
stage_a_to_original,SA-D025,development,D055,,1.1656776743756385
stage_a_to_original,SA-D025,development,D056,,1.3813356048351106
stage_a_to_original,SA-D025,development,D057,,1.6291089410269761
stage_a_to_original,SA-D025,development,D058,,1.0924683030000895
stage_a_to_original,SA-D025,development,D059,,1.2380907957694187
stage_a_to_original,SA-D025,development,D060,,1.0624069824115485
stage_a_to_original,SA-D025,development,D061,,1.4203857943454747
stage_a_to_original,SA-D025,development,D062,,1.0883675617291511
stage_a_to_original,SA-D025,development,D063,,1.0296349013112494
stage_a_to_original,SA-D025,development,D064,,1.3376605030107283
stage_a_to_original,SA-D025,development,D065,,1.5830893167644318
stage_a_to_original,SA-D025,development,D066,,1.5065222635521156
stage_a_to_original,SA-D025,development,D067,,1.0884396871818027
stage_a_to_original,SA-D025,development,D068,,1.062060617623372
stage_a_to_original,SA-D025,development,D069,,0.94455409253052747
